step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
397,73.1754,0.1943,-0.0808792,9.0599,0.3,0.3
398,73.213,0.1939,-0.0733174,9.1142,0.3,0.3
399,73.2504,0.1935,-0.0732554,9.1685,0.3,0.3
400,73.2877,0.1931,-0.0731934,9.2226,0.3,0.3
401,73.3249,0.1927,-0.0731312,9.2766,0.3,0.3
402,73.3618,0.1922,-0.0655388,9.3305,0.3,0.3
403,73.3986,0.1917,-0.0654463,9.3843,0.3,0.3
404,73.4351,0.1911,-0.0578237,9.4381,0.3,0.3
405,73.4714,0.1906,-0.0652309,9.4916,0.3,0.3
406,73.5077,0.1906,-0.102788,9.4916,0.3,0.3
407,73.5438,0.19,-0.057665,9.5451,0.3,0.3
408,73.5796,0.1892,-0.0424818,9.598,0.3,0.3
409,73.6148,0.1876,0.0179419,9.7044,0.3,0.3
410,73.6498,0.1869,-0.0494042,9.7574,0.3,0.3
411,73.6846,0.1866,-0.0793701,9.8094,0.3,0.3
412,73.7192,0.1861,-0.064276,9.8621,0.3,0.3
413,73.7536,0.1855,-0.0566516,9.9144,0.3,0.3
414,73.7878,0.1848,-0.048997,9.9668,0.3,0.3
415,73.8213,0.1832,0.018928,10.0716,0.3,0.3
416,73.8539,0.1806,0.0946538,10.2281,0.3,0.3
417,73.8864,0.1801,-0.0627502,10.2792,0.3,0.3
418,73.9188,0.1801,-0.100304,10.2792,0.3,0.3
419,73.9506,0.1784,0.0276522,10.3823,0.3,0.3
420,73.9821,0.1773,-0.017071,10.4331,0.3,0.3
421,74.0132,0.1765,-0.0393839,10.4833,0.3,0.3
422,74.0436,0.1744,0.0586938,10.637,0.3,0.3
423,74.0738,0.1737,-0.0461483,10.688,0.3,0.3
424,74.1039,0.1735,-0.0836404,10.7374,0.3,0.3
425,74.1339,0.173,-0.0610423,10.7879,0.3,0.3
426,74.1635,0.1723,-0.045884,10.8377,0.3,0.3
427,74.1929,0.1713,-0.0231354,10.8881,0.3,0.3
428,74.2219,0.1703,-0.0228865,10.9386,0.3,0.3
429,74.2505,0.1693,-0.0226372,10.989,0.3,0.3
430,74.278,0.1657,0.173393,11.1897,0.3,0.3
431,74.3052,0.1648,-0.0288864,11.2668,0.3,0.3
432,74.3336,0.1685,-0.375047,11.0532,0.3,0.3
433,74.3625,0.17,-0.210548,11.3951,0.3,0.3
434,74.3909,0.1688,-0.00773859,11.5134,0.3,0.3
435,74.4187,0.1667,0.0603414,11.2114,0.3,0.3
436,74.446,0.165,0.0308019,11.6194,0.3,0.3
437,74.4729,0.1641,-0.0289773,11.2845,0.3,0.3
438,74.4996,0.1635,-0.0513464,11.6832,0.3,0.3
439,74.5261,0.1628,-0.0436852,11.4545,0.3,0.3
440,74.5524,0.162,-0.0359938,11.9273,0.3,0.3
441,74.5783,0.161,-0.0207421,11.382,0.3,0.3
442,74.6033,0.158,0.13011,12.0543,0.3,0.3
443,74.6273,0.1551,0.123434,11.9839,0.3,0.3
444,74.652,0.1572,-0.252243,12.2288,0.3,0.3
445,74.679,0.1643,-0.629422,12.0821,0.3,0.3
446,74.7056,0.1631,-0.00661143,12.4604,0.3,0.3
447,74.7261,0.1431,1.40935,12.3082,0.3,0.3
448,74.7411,0.1225,1.46049,12.5369,0.3,0.3
449,74.7544,0.1154,0.450084,12.1422,0.3,0.3
450,74.7707,0.1277,-1.00864,12.2935,0.3,0.3
451,74.7949,0.1554,-2.172,12.2804,0.3,0.3
452,74.8248,0.1731,-1.42736,11.9449,0.3,0.3
