step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
267,35.2247,-0.0097,-0.060202,23.1435,0.303804,0.3039
268,35.2248,-0.01,-0.0493035,23.1736,0.303908,0.3038
269,35.2249,-0.0105,-0.0437445,23.1958,0.304071,0.3038
270,35.225,-0.0112,-0.038125,23.2258,0.304298,0.3039
271,35.2252,-0.0121,-0.0324447,23.2477,0.304587,0.3041
272,35.2254,-0.0144,0.0060575,23.2997,0.305348,0.3043
273,35.2256,-0.0157,-0.0205392,23.3293,0.305737,0.3046
274,35.2259,-0.0169,-0.0228648,23.351,0.306115,0.3053
275,35.2263,-0.0182,-0.0197593,23.3801,0.306529,0.3057
276,35.2266,-0.0195,-0.0193527,23.4033,0.306941,0.3061
277,35.2271,-0.021,-0.0134849,23.4321,0.307421,0.3065
278,35.2277,-0.024,0.0279355,23.4843,0.308405,0.3069
279,35.2285,-0.0287,0.0752699,23.5606,0.309932,0.3074
280,35.2295,-0.0319,0.035757,23.6391,0.310912,0.3084
281,35.2305,-0.0322,-0.0424256,23.6621,0.310942,0.3099
282,35.2316,-0.0321,-0.0532283,23.6889,0.310901,0.3109
283,35.2326,-0.0327,-0.0341205,23.7411,0.311107,0.3109
284,35.2337,-0.0333,-0.0339122,23.767,0.311298,0.3109
285,35.2349,-0.034,-0.0309733,23.7933,0.311522,0.3111
286,35.2361,-0.0348,-0.0280037,23.8198,0.311778,0.3113
287,35.2374,-0.0357,-0.0250034,23.8462,0.312066,0.3115
288,35.2387,-0.0367,-0.0219722,23.8728,0.312385,0.3118
289,35.2402,-0.0378,-0.0189101,23.8993,0.312736,0.3121
290,35.2417,-0.0389,-0.018547,23.9258,0.313085,0.3124
291,35.2433,-0.04,-0.018183,23.9524,0.313434,0.3127
292,35.245,-0.0411,-0.0178181,23.979,0.313782,0.3131
293,35.2467,-0.0422,-0.0174522,24.0056,0.314131,0.3134
294,35.2486,-0.0433,-0.0170854,24.0323,0.31448,0.3138
295,35.2506,-0.0444,-0.0167177,24.059,0.314829,0.3141
296,35.2528,-0.0467,0.016412,24.1125,0.315585,0.3145
297,35.2551,-0.0479,-0.0128873,24.1391,0.31594,0.3148
298,35.2574,-0.0488,-0.0206758,24.1656,0.316219,0.3156
299,35.2599,-0.0497,-0.0203635,24.1924,0.316505,0.3159
300,35.2625,-0.0506,-0.0200505,24.2194,0.31679,0.3162
301,35.2651,-0.0516,-0.0170067,24.2461,0.31711,0.3165
302,35.2682,-0.0555,0.0625105,24.3536,0.318411,0.3168
303,35.2714,-0.0566,-0.0127114,24.3803,0.318697,0.3171
304,35.2747,-0.057,-0.0314429,24.4056,0.318808,0.3184
305,35.278,-0.0575,-0.028544,24.432,0.318969,0.3187
306,35.2814,-0.0586,-0.0119642,24.4859,0.319332,0.3188
307,35.2849,-0.0593,-0.0225038,24.5133,0.319545,0.319
308,35.2885,-0.06,-0.0222428,24.5398,0.319767,0.3193
309,35.2922,-0.0607,-0.0219812,24.5671,0.31999,0.3195
310,35.296,-0.0614,-0.021719,24.5938,0.320212,0.3198
311,35.2998,-0.0621,-0.0214563,24.621,0.320434,0.32
312,35.3038,-0.0629,-0.0184628,24.6477,0.32069,0.3202
313,35.3078,-0.0636,-0.0208987,24.6749,0.32091,0.3204
314,35.312,-0.0644,-0.017904,24.7017,0.321167,0.3207
315,35.3162,-0.0652,-0.0176086,24.7288,0.321421,0.3209
316,35.3206,-0.066,-0.0173125,24.7557,0.321675,0.3212
317,35.3251,-0.0668,-0.0170157,24.7827,0.321929,0.3214
318,35.3296,-0.0676,-0.0167182,24.8096,0.322183,0.3217
319,35.3343,-0.0684,-0.0164201,24.8367,0.322437,0.3219
320,35.3391,-0.0692,-0.0161213,24.8636,0.322691,0.3222
321,35.3441,-0.0708,0.00601891,24.9177,0.323216,0.3224
322,35.3492,-0.0716,-0.0152802,24.9446,0.323452,0.3227
323,35.3544,-0.0722,-0.0204389,24.9714,0.323639,0.3232
324,35.36,-0.0746,0.0289445,25.0793,0.32444,0.3235
325,35.3658,-0.0764,0.0133495,25.1598,0.324997,0.3236
326,35.3717,-0.0767,-0.0269953,25.186,0.325059,0.3244
327,35.3776,-0.0768,-0.0323,25.2126,0.325087,0.325
328,35.3836,-0.077,-0.0294746,25.2396,0.325154,0.3251
329,35.3895,-0.0773,-0.0266189,25.2663,0.325252,0.3251
330,35.3956,-0.0776,-0.0264629,25.2932,0.325347,0.3252
331,35.4017,-0.0784,-0.0126563,25.3467,0.325613,0.3253
332,35.408,-0.0794,-0.00688879,25.4001,0.325935,0.3253
333,35.4144,-0.0799,-0.0201709,25.4267,0.326083,0.3256
334,35.4209,-0.0804,-0.0199525,25.4533,0.326242,0.3259
335,35.4274,-0.0808,-0.0224639,25.48,0.326367,0.3261
336,35.434,-0.0813,-0.0195448,25.5067,0.326528,0.3262
337,35.4407,-0.0818,-0.0193252,25.5333,0.326688,0.3264
338,35.4474,-0.0822,-0.0218354,25.5865,0.326813,0.3265
339,35.454,-0.081,-0.0653265,25.613,0.326397,0.3267
340,35.4604,-0.0798,-0.0656187,25.6396,0.326018,0.3268
341,35.4669,-0.0807,-0.00858008,25.6656,0.326352,0.3264
342,35.4743,0.086,-4.58386,25.6912,0.32813,0.326
343,35.4785,-0.0653,4.04758,25.7173,0.320988,0.3264
344,35.4813,-0.0523,-0.392373,25.712,0.317045,0.3281
345,35.4818,-0.0227,-0.849434,25.5305,0.307296,0.321
346,35.4818,-0.0072,-0.473378,25.3802,0.302706,0.317
347,35.4819,0.0054,-0.398862,25.4394,0.302445,0.3073
348,35.4821,0.0149,-0.318025,25.2646,0.30571,0.3027
349,35.4826,0.0217,-0.247184,25.3747,0.307802,0.3024
350,35.4833,0.0264,-0.191916,25.291,0.309244,0.3057
351,35.4841,0.0295,-0.149671,25.3839,0.31019,0.3078
352,35.4851,0.0314,-0.117868,25.3503,0.310764,0.3092
353,35.4862,0.0324,-0.0938952,25.4172,0.311061,0.3102
