step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
311,31.8583,0.1013,-0.0145109,26.6289,0.3,0.3
312,31.8663,0.0894,0.0184373,26.6648,0.3,0.3
313,31.8733,0.0834,-0.00958773,26.6827,0.3,0.3
314,31.8793,0.0776,-0.00916101,26.7001,0.3,0.3
315,31.8844,0.0717,-0.00720752,26.7177,0.3,0.3
316,31.8888,0.0659,-0.00627729,26.7355,0.3,0.3
317,31.8917,0.0543,0.0256064,26.7708,0.3,0.3
318,31.8941,0.0485,-0.00195813,26.7884,0.3,0.3
319,31.8959,0.043,-0.00209603,26.8057,0.3,0.3
320,31.8974,0.0376,-0.00125731,26.823,0.3,0.3
321,31.8984,0.0323,-0.000442,26.8407,0.3,0.3
322,31.8991,0.027,0.0008749,26.858,0.3,0.3
323,31.8996,0.0219,0.00114333,26.8755,0.3,0.3
324,31.8997,0.0119,0.0281398,26.9103,0.3,0.3
325,31.8998,0.0071,0.00333763,26.9275,0.3,0.3
326,31.8998,0.0026,0.00296185,26.9446,0.3,0.3
327,31.8998,-0.006,0.0256137,26.979,0.3,0.3
328,31.8999,-0.01,0.00361665,26.9961,0.3,0.3
329,31.9001,-0.0138,0.00357079,27.0131,0.3,0.3
330,31.9004,-0.0174,0.00347601,27.0301,0.3,0.3
331,31.901,-0.0241,0.0206582,27.0643,0.3,0.3
332,31.9018,-0.0272,0.0034414,27.0814,0.3,0.3
333,31.9027,-0.0301,0.00317543,27.0982,0.3,0.3
334,31.9039,-0.0352,0.015461,27.1321,0.3,0.3
335,31.9053,-0.0375,0.00204724,27.1489,0.3,0.3
336,31.9069,-0.0396,0.00158412,27.1657,0.3,0.3
337,31.9086,-0.0415,0.00107157,27.1825,0.3,0.3
338,31.9107,-0.0461,0.0157354,27.2328,0.3,0.3
339,31.9131,-0.0483,0.00429989,27.2661,0.3,0.3
340,31.9155,-0.049,-0.00301041,27.2826,0.3,0.3
341,31.9179,-0.0496,-0.00334553,27.2992,0.3,0.3
342,31.9204,-0.05,-0.00423053,27.3158,0.3,0.3
